State,Value
1  1 1 11  1,-0.03868904687500008
1  1 1 11 1 ,-1.031557796875
1  1 1 11 11,-0.6786559374999996
1  1 1 111  ,-0.12905779687500007
1  1 1 111 1,-2.5811559374999997
1  1 1 1111 ,-1.6786559374999996
1  1 1 11111,-0.1354937500000001
1  1 11     ,0.0
1  1 11    1,-2.5444013429687495
1  1 11   1 ,-1.6870263429687498
1  1 11   11,0.006435953124999894
1  1 11  1  ,-1.72989509296875
1  1 11  1 1,0.7283172031249997
1  1 11  11 ,-0.08155779687500009
1  1 11  111,-1.6786559374999996
1  1 11 1   ,-1.6419013429687495
1  1 11 1  1,-0.03868904687500008
1  1 11 1 11,-1.6311559374999995
1  1 11 11  ,0.7283172031249997
1  1 11 11 1,-0.6786559374999996
1  1 11 111 ,-1.6786559374999996
1  1 11 1111,-0.09036875000000011
1  1 111    ,-0.7798950929687498
1  1 111   1,-0.038689046875000105
1  1 111  1 ,-0.95
1  1 111  11,-1.7666496874999997
1  1 111 1  ,-0.95
1  1 111 1 1,-0.8641496874999999
1  1 111 11 ,-0.95
1  1 111 111,-0.09036875000000011
1  1 1111  1,0.0858503125000001
1  1 1111 1 ,-1.7666496874999997
1  1 1111 11,-0.09036875000000011
1  1 11111  ,-1.7666496874999997
1  1 11111 1,-0.09036875000000011
1  1 111111 ,0.8596312499999998
1  1 1111111,-1.8073749999999997
1  11       ,-0.7038553214042966
1  11      1,0.7409003383203123
1  11     1 ,0.0
1  11     11,0.07747990703125009
1  11    1  ,-0.034916864804687586
1  11    1 1,-0.7798950929687498
1  11    11 ,0.07747990703125007
1  11    111,-0.12228310937500018
1  11   1   ,0.0
1  11   1  1,-0.8206204054687497
1  11   1 1 ,-0.7798950929687498
1  11   1 11,-0.08155779687500009
1  11   11  ,-1.4269932335937496
1  11   11 1,0.7758172031249998
1  11   111 ,-0.08155779687500009
1  11   1111,-1.7666496875
1  11  1    ,-0.07360591167968755
1  11  1   1,-1.4721182335937495
1  11  1  1 ,0.07747990703125009
1  11  1  11,-0.08155779687500009
1  11  1 1  ,-0.7798950929687498
1  11  1 1 1,-0.03868904687500011
1  11  1 11 ,-0.08155779687500009
1  11  1 111,0.0858503125000001
1  11  11   ,-0.8206204054687497
1  11  11  1,-0.03868904687500008
1  11  11 1 ,-0.12905779687500007
1  11  11 11,-1.6311559374999995
1  11  111  ,0.6922231406249997
1  11  111 1,-0.7286559374999997
1  11  1111 ,-0.7737809374999998
1  11  11111,0.8596312499999998
1  11 1     ,-0.07360591167968755
1  11 1    1,-0.95
1  11 1   1 ,-1.4721182335937495
1  11 1   11,-0.95
1  11 1  1  ,-0.7798950929687498
1  11 1  1 1,-0.08618904687500015
1  11 1  11 ,-0.08155779687500009
1  11 1  111,-0.9092746874999998
1  11 1 1   ,-1.72989509296875
1  11 1 1  1,0.9025
1  11 1 1 1 ,0.8209422031249999
1  11 1 1 11,-1.7666496874999997
1  11 1 11  ,-0.9435640468750004
1  11 1 11 1,-0.7666496874999997
1  11 1 111 ,-1.7237809375
1  11 1 1111,-0.9928687500000004
1  11 11    ,-0.6576119835937496
1  11 11   1,-0.95
1  11 11  1 ,-0.9435640468750001
1  11 11  11,-1.7666496874999997
1  11 11 1  ,-0.9435640468750001
1  11 11 1 1,-1.6311559374999995
1  11 11 11 ,-1.7666496874999997
1  11 11 111,-0.9928687500000001
1  11 111   ,-0.17418279687500016
1  11 111  1,-1.6311559374999995
1  11 111 1 ,-1.7666496874999997
1  11 111 11,-0.09036875000000011
1  11 1111  ,-1.6786559374999996
1  11 1111 1,-0.99286875
1  11 11111 ,-0.13549375000000022
1  11 111111,-1.807375
1  111      ,0.0
1  111     1,-0.95611415546875
1  111    1 ,-0.7798950929687498
1  111    11,-0.2577768593750003
1  111   1  ,0.07747990703125009
1  111   1 1,-0.08155779687500009
1  111   11 ,-0.08155779687500009
1  111   111,0.040725312500000034
1  111  1   ,-1.6076119835937497
1  111  1  1,-0.03868904687500003
1  111  1 1 ,0.7350918906249998
1  111  1 11,-1.6311559374999995
1  111  11  ,-0.08155779687500009
1  111  11 1,-1.6311559374999995
1  111  111 ,0.0858503125000001
1  111  1111,-0.9928687500000001
1  111 1    ,-0.8206204054687498
1  111 1   1,-0.08155779687500009
1  111 1  1 ,-0.9435640468750001
1  111 1  11,-1.7666496874999997
1  111 1 1  ,-0.08155779687500009
1  111 1 1 1,0.0858503125000001
1  111 1 11 ,-1.7666496874999997
1  111 1 111,-0.9928687500000001
1  111 11   ,0.7283172031249997
1  111 11  1,-1.7666496874999993
1  111 11 1 ,-0.6786559374999996
1  111 11 11,-0.9928687500000001
1  111 111  ,-1.6311559374999995
1  111 111 1,-0.9928687500000001
1  111 1111 ,-0.99286875
1  111 11111,0.09512500000000013
1  1111     ,-1.5196182335937494
1  1111    1,-0.95
1  1111   1 ,-0.95
1  1111   11,-0.8641496874999999
1  1111  1  ,-0.95
1  1111  1 1,-1.7666496874999997
1  1111  11 ,-1.6311559374999995
1  1111  111,-0.09036875000000011
1  1111 1   ,0.5995981406249995
1  1111 1  1,-1.7666496874999997
1  1111 1 1 ,-1.6786559374999996
1  1111 1 11,-0.09036875000000011
1  1111 11  ,-1.7666496874999997
1  1111 11 1,-0.9928687500000001
1  1111 111 ,-0.09036875000000011
1  1111 1111,0.09512500000000013
1  11111    ,-0.1290577968750001
1  11111   1,-1.7666496874999997
1  11111  1 ,-0.7286559374999997
1  11111  11,-0.09036875000000011
1  11111 1  ,0.04072531250000012
1  11111 1 1,-0.09036875000000011
1  11111 11 ,-0.09036875000000011
1  11111 111,-1.8073749999999997
1  111111   ,-1.7666496874999997
1  111111  1,-0.09036875000000011
1  111111 1 ,0.8596312499999998
1  111111 11,-0.9048749999999999
1  1111111  ,-0.99286875
1  1111111 1,0.09512500000000013
1  11111111 ,-1.8073749999999997
1  111111111,0.9524999999999999
1 1         ,-0.03151247048623043
1 1        1,-0.6651662745292967
1 1       1 ,-0.6651662745292968
1 1       11,-0.034916864804687565
1 1      1  ,-0.6651662745292967
1 1      1 1,-0.034916864804687565
1 1      11 ,-0.034916864804687586
1 1      111,-0.7370263429687498
1 1     1   ,-0.6651662745292967
1 1     1  1,-0.034916864804687565
1 1     1 1 ,0.0
1 1     1 11,-0.7370263429687498
1 1     11  ,0.0
1 1     11 1,-1.5624869835937496
1 1     111 ,-0.7798950929687498
1 1     1111,-0.1290577968750001
1 1    1    ,-0.6651662745292967
1 1    1   1,-0.034916864804687586
1 1    1  1 ,-0.034916864804687475
1 1    1  11,-0.7412060460937497
1 1    1 1  ,-0.03491686480468756
1 1    1 1 1,-0.7370263429687498
1 1    1 11 ,-1.4721182335937493
1 1    1 111,0.0
1 1    11   ,0.0
1 1    11  1,-0.6576119835937496
1 1    11 1 ,-0.6919013429687497
1 1    11 11,-0.08155779687500009
1 1    111  ,0.03675459453124997
1 1    111 1,-0.08155779687500009
1 1    1111 ,-0.08618904687500006
1 1    11111,-1.6786559374999996
1 1   1     ,-0.7406099159355465
1 1   1    1,0.0
1 1   1   1 ,-0.07360591167968758
1 1   1   11,-0.6983372960937497
1 1   1  1  ,-0.03491686480468755
1 1   1  1 1,-1.5624869835937496
1 1   1  11 ,-0.7370263429687498
1 1   1  111,-0.08155779687500009
1 1   1 1   ,0.0
1 1   1 1  1,-0.95
1 1   1 1 1 ,-0.7370263429687498
1 1   1 1 11,-0.1290577968750001
1 1   1 11  ,-0.8273950929687499
1 1   1 11 1,0.9613109531249999
1 1   1 111 ,-0.04750000000000004
1 1   1 1111,-0.9092746875
1 1   11    ,-0.03491686480468747
1 1   11   1,-0.8573749999999999
1 1   11  1 ,-0.7370263429687498
1 1   11  11,-0.03868904687500006
1 1   11 1  ,-0.6983372960937497
1 1   11 1 1,-0.03868904687500007
1 1   11 11 ,-0.12228310937499998
1 1   11 111,-0.8166496874999998
1 1   111   ,-0.74120604609375
1 1   111  1,-0.08155779687500009
1 1   111 1 ,-0.08155779687500009
1 1   111 11,0.040725312500000076
1 1   1111  ,-0.8960640468750001
1 1   1111 1,-2.5811559374999997
1 1   11111 ,-0.95
1 1   111111,-0.13549375000000008
1 1  1      ,-0.9048749999999999
1 1  1     1,0.7492707437890623
1 1  1    1 ,0.8145062499999999
1 1  1    11,-0.9132454054687498
1 1  1   1  ,-0.9397918648046875
1 1  1   1 1,-0.8206204054687497
1 1  1   11 ,-0.8573749999999999
1 1  1   111,-0.08155779687500009
1 1  1  1   ,0.0
1 1  1  1  1,-0.9928687500000001
1 1  1  1 1 ,-0.95
1 1  1  1 11,-0.1290577968750001
1 1  1  11  ,-0.7845263429687497
1 1  1  11 1,-0.03868904687500007
1 1  1  111 ,0.7758172031249998
1 1  1  1111,-0.8641496874999999
1 1  1 1    ,-0.95
1 1  1 1   1,-0.95
1 1  1 1  1 ,-0.95611415546875
1 1  1 1  11,-0.038689046874999966
1 1  1 1 1  ,-0.7370263429687498
1 1  1 1 1 1,-0.038689046875000105
1 1  1 1 11 ,-0.17418279687500016
1 1  1 1 111,-1.6311559374999995
1 1  1 11   ,-1.5149869835937495
1 1  1 11  1,-0.9435640468750001
1 1  1 11 1 ,-0.95
1 1  1 11 11,-1.5811559374999997
1 1  1 111  ,-0.1741827968750002
1 1  1 111 1,-1.7666496874999997
1 1  1 1111 ,-1.5811559374999997
1 1  1 11111,1.8596312499999998
1 1  11     ,0.7860253383203124
1 1  11    1,-1.5624869835937496
1 1  11   1 ,-1.6076119835937497
1 1  11   11,-0.08155779687500009
1 1  11  1  ,-2.37699323359375
1 1  11  1 1,1.5495981406249995
1 1  11  11 ,-0.08618904687500004
1 1  11  111,-1.7666496874999997
1 1  11 1   ,-2.4649869835937497
1 1  11 1  1,0.0
1 1  11 1 1 ,-0.95
1 1  11 1 11,-1.6786559374999996
1 1  11 11  ,-0.95
1 1  11 11 1,-2.5811559374999997
1 1  11 111 ,-0.8641496874999999
1 1  11 1111,-0.09036875000000011
1 1  111    ,-1.5944013429687498
1 1  111   1,-0.08155779687500009
1 1  111  1 ,0.0
1 1  111  11,-1.7666496874999997
1 1  111 1  ,-0.1290577968750001
1 1  111 1 1,-1.6786559374999996
1 1  111 11 ,-1.7666496874999997
1 1  111 111,0.8596312499999998
1 1  1111   ,1.6783172031249998
1 1  1111  1,-1.7666496874999997
1 1  1111 1 ,-2.5811559374999997
1 1  1111 11,-0.09036875000000011
1 1  11111  ,-1.7666496874999997
1 1  11111 1,0.7670062499999997
1 1  111111 ,0.7670062499999997
1 1  1111111,-1.8073749999999997
1 1 1       ,0.03317102156445312
1 1 1      1,0.0
1 1 1     1 ,-0.03491686480468756
1 1 1     11,-0.6576119835937496
1 1 1    1  ,-0.034916864804687524
1 1 1    1 1,-0.7370263429687498
1 1 1    11 ,-0.7370263429687498
1 1 1    111,-0.038689046875000105
1 1 1   1   ,-0.034916864804687524
1 1 1   1  1,-0.7798950929687498
1 1 1   1 1 ,-0.7370263429687498
1 1 1   1 11,-0.12228310937500009
1 1 1   11  ,-0.7370263429687498
1 1 1   11 1,0.0
1 1 1   111 ,-0.03868904687500008
1 1 1   1111,-0.9092746875
1 1 1  1    ,-0.034916864804687496
1 1 1  1   1,-0.7370263429687498
1 1 1  1  1 ,-0.7798950929687498
1 1 1  1  11,-0.038689046875
1 1 1  1 1  ,-0.7370263429687498
1 1 1  1 1 1,-0.03868904687500008
1 1 1  1 11 ,-0.0386890468750003
1 1 1  1 111,-0.8166496874999998
1 1 1  11   ,-0.7370263429687498
1 1 1  11  1,-0.03868904687500011
1 1 1  11 1 ,0.6447231406249996
1 1 1  11 11,-1.6311559374999995
1 1 1  111  ,0.8638109531249998
1 1 1  111 1,-1.7666496874999997
1 1 1  1111 ,-1.6311559374999995
1 1 1  11111,-0.99286875
1 1 1 1     ,-0.034916864804687586
1 1 1 1    1,-0.7370263429687498
1 1 1 1   1 ,-0.6576119835937496
1 1 1 1   11,-0.08155779687500009
1 1 1 1  1  ,-0.7370263429687498
1 1 1 1  1 1,0.0
1 1 1 1  11 ,-0.08155779687500009
1 1 1 1  111,-0.8166496874999998
1 1 1 1 1   ,-0.7370263429687498
1 1 1 1 1  1,-0.03868904687500008
1 1 1 1 1 1 ,-0.08155779687500009
1 1 1 1 1 11,-1.7237809374999997
1 1 1 1 11 1,-1.7666496874999997
1 1 1 1 111 ,-0.8166496874999998
1 1 1 1 1111,0.8145062499999999
1 1 1 11    ,-0.7737809374999999
1 1 1 11   1,-0.03868904687500008
1 1 1 11  1 ,-0.038689046874999966
1 1 1 11  11,0.040725312500000034
1 1 1 11 1  ,-0.896064046875
1 1 1 11 1 1,-2.5811559374999997
1 1 1 11 11 ,-1.6311559374999995
1 1 1 11 111,-0.09036875000000011
1 1 1 111   ,-0.038689046875000105
1 1 1 111  1,-1.6311559374999995
1 1 1 111 1 ,-1.6311559374999995
1 1 1 111 11,-0.99286875
1 1 1 1111  ,0.04072531249999978
1 1 1 1111 1,0.9096312499999999
1 1 1 11111 ,-0.13549375000000008
1 1 1 111111,0.04512500000000004
1 1 11      ,-0.034916864804687586
1 1 11     1,-2.37699323359375
1 1 11    1 ,-1.72989509296875
1 1 11    11,-0.2577768593750003
1 1 11   1  ,-0.7370263429687498
1 1 11   1 1,-0.1290577968750001
1 1 11   11 ,-0.03868904687500011
1 1 11   111,-0.8166496874999998
1 1 11  1   ,-0.9561141554687498
1 1 11  1  1,-0.08155779687500009
1 1 11  1 1 ,0.0
1 1 11  1 11,-0.8166496874999998
1 1 11  11  ,-0.1290577968750001
1 1 11  11 1,0.0858503125000001
1 1 11  111 ,-0.8166496874999998
1 1 11  1111,-0.9928687500000001
1 1 11 1    ,-0.7798950929687498
1 1 11 1   1,0.006435953124999935
1 1 11 1  1 ,-0.1290577968750001
1 1 11 1  11,-1.6786559374999996
1 1 11 1 1  ,-0.03868904687500008
1 1 11 1 1 1,-1.6311559374999995
1 1 11 1 11 ,-2.5811559374999997
1 1 11 1 111,-0.9928687500000001
1 1 11 11   ,-0.04750000000000004
1 1 11 11  1,-1.7666496874999997
1 1 11 11 1 ,0.13585031250000013
1 1 11 11 11,-0.13549375000000008
1 1 11 111  ,-0.95
1 1 11 111 1,-0.09036875000000011
1 1 11 1111 ,-0.9928687500000001
1 1 11 11111,-0.8073749999999997
1 1 111     ,-1.5624869835937496
1 1 111    1,-0.1741827968750002
1 1 111   1 ,-0.08155779687500009
1 1 111   11,-0.8166496874999998
1 1 111  1  ,-0.08155779687500007
1 1 111  1 1,-1.7666496874999997
1 1 111  11 ,0.1287190625000001
1 1 111  111,-0.9928687500000001
1 1 111 1   ,-0.08155779687500009
1 1 111 1  1,-1.6311559374999995
1 1 111 1 1 ,-0.9092746874999998
1 1 111 1 11,-0.9928687500000001
1 1 111 11  ,-0.8166496874999998
1 1 111 11 1,-0.09036875000000011
1 1 111 111 ,-0.09036875000000011
1 1 111 1111,-0.9048749999999999
1 1 1111    ,-0.03868904687500008
1 1 1111   1,-1.7666496874999997
1 1 1111  1 ,-0.8641496874999999
1 1 1111  11,-0.09036875000000011
1 1 1111 1  ,-2.5811559374999997
1 1 1111 1 1,-0.09036875000000011
1 1 1111 11 ,-0.9928687500000002
1 1 1111 111,-0.9048749999999999
1 1 11111   ,-1.7666496874999997
1 1 11111  1,-0.9928687500000001
1 1 11111 1 ,-0.09036875000000011
1 1 11111 11,0.09512500000000013
1 1 111111  ,-0.9928687500000002
1 1 111111 1,-1.8073749999999997
1 1 1111111 ,-0.9048749999999999
1 1 11111111,0.9025
1 11        ,-0.95
1 11       1,-0.95
1 11      1 ,0.8596312499999998
1 11      11,-1.6419013429687495
1 11     1  ,-0.034916864804687475
1 11     1 1,-0.7798950929687498
1 11     11 ,-1.5557122960937497
1 11     111,-0.08155779687500009
1 11    1   ,0.0
1 11    1  1,-1.72989509296875
1 11    1 1 ,-1.6076119835937497
1 11    1 11,-0.8960640468750001
1 11    11  ,-0.7845263429687497
1 11    11 1,-0.08155779687500009
1 11    111 ,-0.03868904687500011
1 11    1111,-0.8166496874999998
1 11   1    ,-0.9048749999999999
1 11   1   1,-1.72989509296875
1 11   1  1 ,-0.8206204054687497
1 11   1  11,0.7350918906249998
1 11   1 1  ,-0.8573749999999999
1 11   1 1 1,0.6922231406249997
1 11   1 11 ,-0.1741827968750002
1 11   1 111,-1.6311559374999995
1 11   11   ,-1.4721182335937495
1 11   11  1,-0.04750000000000004
1 11   11 1 ,-0.1290577968750001
1 11   11 11,-1.7666496874999997
1 11   111  ,-0.03868904687500011
1 11   111 1,-1.6311559374999995
1 11   1111 ,-1.7666496874999997
1 11   11111,-0.09036875000000011
1 11  1     ,-0.028480911679687537
1 11  1    1,-0.7798950929687498
1 11  1   1 ,-1.72989509296875
1 11  1   11,-0.08155779687500009
1 11  1  1  ,-1.5624869835937496
1 11  1  1 1,-0.08155779687500009
1 11  1  11 ,-0.08155779687500009
1 11  1  111,-0.8641496874999999
1 11  1 1   ,-1.72989509296875
1 11  1 1  1,-0.08155779687500009
1 11  1 1 1 ,0.0
1 11  1 1 11,-0.8641496874999999
1 11  1 11  ,-0.2577768593750003
1 11  1 11 1,-1.5811559374999997
1 11  1 111 ,-0.95
1 11  1 1111,-0.09036875000000011
1 11  11    ,-0.7737809374999999
1 11  11   1,-0.95
1 11  11  1 ,0.0
1 11  11  11,-1.6311559374999995
1 11  11 1  ,0.006435953124999929
1 11  11 1 1,-1.6786559374999996
1 11  11 11 ,-2.5811559374999997
1 11  11 111,-0.09036875000000011
1 11  111   ,-0.12905779687500007
1 11  111  1,-0.8166496874999998
1 11  111 1 ,-1.7666496874999997
1 11  111 11,0.8596312499999998
1 11  1111  ,-0.95
1 11  1111 1,-0.9928687500000001
1 11  111111,-0.8073749999999997
1 11 1      ,1.6526750258203122
1 11 1     1,-0.95
1 11 1    1 ,-0.95
1 11 1    11,1.9024999999999999
1 11 1   1  ,-1.3769932335937498
1 11 1   1 1,-0.08155779687500007
1 11 1   11 ,-0.1741827968750002
1 11 1   111,-1.6311559374999995
1 11 1  1   ,-1.72989509296875
1 11 1  1  1,0.8709422031249999
1 11 1  1 1 ,0.9613109531249999
1 11 1  1 11,-1.7666496874999997
1 11 1  11  ,-0.9435640468750001
1 11 1  11 1,-1.6786559374999996
1 11 1  111 ,-0.9092746874999997
1 11 1  1111,-0.09036875000000011
1 11 1 1    ,-1.5624869835937496
1 11 1 1   1,1.0
1 11 1 1  1 ,0.7283172031249997
1 11 1 1  11,-1.7666496875
1 11 1 1 1  ,-0.2577768593750003
1 11 1 1 1 1,-2.5811559374999997
1 11 1 1 11 ,0.18335031250000022
1 11 1 1 111,0.9571312499999999
1 11 1 11   ,-0.08618904687500004
1 11 1 11  1,-1.7666496874999997
1 11 1 11 1 ,-1.5811559374999997
1 11 1 11 11,0.9096312499999999
1 11 1 111  ,-0.7666496874999997
1 11 1 111 1,-0.09036875000000011
1 11 1 1111 ,0.8596312499999998
1 11 1 11111,-1.8073749999999997
1 11 11     ,-0.9048749999999999
1 11 11    1,2.6783172031249998
1 11 11   1 ,1.820942203125
1 11 11   11,-1.7666496874999997
1 11 11  1  ,-0.12905779687500019
1 11 11  1 1,-1.7666496874999997
1 11 11  11 ,-1.7666496874999997
1 11 11  111,1.8596312499999998
1 11 11 1   ,2.6783172031249998
1 11 11 1  1,-1.7666496874999997
1 11 11 1 1 ,-0.8641496874999999
1 11 11 1 11,-0.09036875000000011
1 11 11 11  ,-1.7666496874999997
1 11 11 11 1,1.8596312499999998
1 11 11 111 ,-0.09036875000000011
1 11 11 1111,-1.8073749999999997
1 11 111    ,0.0
1 11 111   1,-2.5811559374999997
1 11 111  1 ,-1.7666496874999997
1 11 111  11,0.9096312499999999
1 11 111 1  ,-1.7666496874999997
1 11 111 1 1,0.9096312499999999
1 11 111 11 ,0.8596312499999998
1 11 111 111,-1.8073749999999997
1 11 1111   ,-1.7666496874999997
1 11 1111  1,-0.09036875000000011
1 11 1111 1 ,-0.09036875000000011
1 11 1111 11,-0.9048749999999999
1 11 11111  ,-0.09036875000000011
1 11 11111 1,-1.8073749999999997
1 11 111111 ,-1.8073749999999997
1 11 1111111,0.9524999999999999
1 111       ,-0.95
1 111      1,-1.6870263429687498
1 111     1 ,-1.8073749999999997
1 111     11,-0.08155779687500009
1 111    1  ,0.03675459453125
1 111    1 1,-0.1290577968750001
1 111    11 ,-0.08155779687500007
1 111    111,-0.8166496874999998
1 111   1   ,-1.6419013429687495
1 111   1  1,0.9025
1 111   1 1 ,-0.03868904687500008
1 111   1 11,-1.7666496874999997
1 111   11  ,-0.08155779687500007
1 111   11 1,-1.7666496874999997
1 111   111 ,-1.6311559374999995
1 111   1111,-0.04286875000000001
1 111  1    ,-0.8573749999999999
1 111  1   1,1.5495981406249995
1 111  1  1 ,1.5495981406249995
1 111  1  11,-1.7237809375
1 111  1 1  ,-0.03868904687500008
1 111  1 1 1,-1.6311559374999995
1 111  1 11 ,-2.5811559374999997
1 111  1 111,-0.9928687500000001
1 111  11   ,0.7283172031249997
1 111  11  1,-0.9092746874999998
1 111  11 1 ,-2.5811559374999997
1 111  11 11,-0.13549374999999997
1 111  111  ,-2.5811559374999997
1 111  111 1,-0.09036875000000011
1 111  1111 ,-0.09036875000000011
1 111  11111,-1.8073749999999997
1 111 1     ,-2.37699323359375
1 111 1    1,-0.95
1 111 1   1 ,-0.1290577968750001
1 111 1   11,0.0858503125000001
1 111 1  1  ,-0.08618904687500015
1 111 1  1 1,-0.8641496874999999
1 111 1  11 ,0.0858503125000001
1 111 1  111,-0.13549375000000022
1 111 1 1   ,0.0
1 111 1 1  1,-1.7666496874999997
1 111 1 1 1 ,-1.7666496874999997
1 111 1 1 11,-0.9928687500000001
1 111 1 11  ,-2.5811559374999997
1 111 1 11 1,-0.13549374999999997
1 111 1 111 ,-0.09036875000000011
1 111 1 1111,1.045125
1 111 11    ,-0.8960640468750001
1 111 11   1,-1.7666496874999997
1 111 11  1 ,-1.6311559374999995
1 111 11  11,-0.09036875000000011
1 111 11 1  ,-0.8641496874999999
1 111 11 1 1,-0.9928687500000001
1 111 11 11 ,-0.9928687500000002
1 111 11 111,-1.8073749999999997
1 111 111   ,-1.7666496874999997
1 111 111  1,-0.09036875000000011
1 111 111 1 ,1.7170062499999996
1 111 111 11,-1.8073749999999997
1 111 1111  ,-0.9928687500000001
1 111 1111 1,-0.8073749999999997
1 111 11111 ,-0.9048749999999999
1 111 111111,-0.04750000000000004
1 1111      ,-2.50571229609375
1 1111     1,2.6783172031249998
1 1111    1 ,2.637591890625
1 1111    11,-2.5811559374999997
1 1111   1  ,-0.95
1 1111   1 1,-2.5811559375
1 1111   11 ,-2.5811559374999997
1 1111   111,-0.9928687500000001
1 1111  1   ,0.820942203125
1 1111  1  1,-1.7666496874999997
1 1111  1 1 ,-1.7666496874999997
1 1111  1 11,1.8596312499999998
1 1111  11  ,-1.5811559374999997
1 1111  11 1,2.71700625
1 1111  111 ,-0.9928687500000001
1 1111  1111,-1.8073749999999997
1 1111 1    ,-0.95
1 1111 1   1,-2.5811559374999997
1 1111 1  1 ,-1.7666496874999997
1 1111 1  11,1.8596312499999998
1 1111 1 1  ,-0.95
1 1111 1 1 1,-0.9928687500000001
1 1111 1 11 ,1.8596312499999998
1 1111 1 111,-1.8073749999999997
1 1111 11   ,-1.5811559374999997
1 1111 11  1,0.95713125
1 1111 11 1 ,1.7670062499999997
1 1111 11 11,-1.807375
1 1111 111  ,-0.9928687500000002
1 1111 111 1,-1.807375
1 1111 1111 ,1.045125
1 1111 11111,-0.04750000000000004
1 11111     ,0.8258172031249997
1 11111    1,-1.7666496874999997
1 11111   1 ,-1.7666496874999997
1 11111   11,0.007131249999999922
1 11111  1  ,-1.7666496874999997
1 11111  1 1,1.7670062499999997
1 11111  11 ,-0.9928687500000001
1 11111  111,-1.8073749999999997
1 11111 1   ,-2.5811559374999997
1 11111 1  1,-0.09036875000000011
1 11111 1 1 ,-0.09036875000000011
1 11111 1 11,-1.8073749999999997
1 11111 11  ,-0.9928687500000001
1 11111 11 1,-0.9048749999999999
1 11111 111 ,-0.9048749999999999
1 11111 1111,-0.0475000000000001
1 111111    ,-1.5811559374999997
1 111111   1,1.7170062499999996
1 111111  1 ,-0.9928687500000002
1 111111  11,-1.8073749999999997
1 111111 1  ,0.007131249999999922
1 111111 1 1,-0.9048749999999999
1 111111 11 ,-1.807375
1 111111 111,0.9524999999999999
1 1111111   ,-0.09036875000000011
1 1111111  1,-1.8073749999999997
1 1111111 1 ,0.09512500000000013
1 1111111 11,-0.0475000000000001
1 11111111  ,-1.8073749999999997
1 11111111 1,-0.0475000000000001
1 111111111 ,-0.0475000000000001
1 1111111111,0.050000000000000044
11          ,-0.03151247048623049
11         1,0.033171021564453146
11        1 ,-0.6651662745292967
11        11,-0.034916864804687565
11       1  ,-0.6651662745292967
11       1 1,-0.07360591167968757
11       11 ,-0.034916864804687586
11       111,-0.6983372960937497
11      1   ,-0.6651662745292967
11      1  1,-0.07360591167968758
11      1 1 ,-0.07360591167968758
11      1 11,0.03675459453125011
11      11  ,-0.07360591167968757
11      11 1,0.07747990703125009
11      111 ,-0.7370263429687498
11      1111,-0.9435640468750001
11     1    ,-0.6651662745292967
11     1   1,-0.034916864804687524
11     1  1 ,-0.034916864804687565
11     1  11,-0.6983372960937497
11     1 1  ,-0.07360591167968757
11     1 1 1,-0.7370263429687498
11     1 11 ,-0.7370263429687498
11     1 111,-0.1222831093750002
11     11   ,-0.034916864804687565
11     11  1,0.03675459453124997
11     11 1 ,-0.6983372960937497
11     11 11,-1.031557796875
11     111  ,0.03675459453124997
11     111 1,-0.12905779687500007
11     1111 ,-0.17418279687500027
11     11111,-1.6311559374999995
11    1     ,-0.6954849159355465
11    1    1,-0.07360591167968755
11    1   1 ,-0.034916864804687586
11    1   11,-0.7370263429687498
11    1  1  ,-0.07360591167968746
11    1  1 1,-0.7412060460937498
11    1  11 ,-0.8206204054687497
11    1  111,-0.9886890468750001
11    1 1   ,0.0
11    1 1  1,-0.7845263429687497
11    1 1 1 ,-0.7370263429687498
11    1 1 11,-1.031557796875
11    1 11  ,-0.7798950929687498
11    1 11 1,-0.1222831093750002
11    1 111 ,-0.21490810937500016
11    1 1111,-0.8641496874999999
11    11    ,-0.034916864804687524
11    11   1,-0.7370263429687498
11    11  1 ,-0.7370263429687498
11    11  11,-0.03868904687500008
11    11 1  ,0.07747990703125009
11    11 1 1,-0.16978310937500013
11    11 11 ,-0.12228310937500016
11    11 111,-1.6786559374999996
11    111   ,-0.5696182335937495
11    111  1,-0.9886890468750001
11    111 1 ,-0.03868904687500006
11    111 11,-0.8166496874999998
11    1111  ,-1.031557796875
11    1111 1,-0.7237809374999999
11    11111 ,-0.8641496874999999
11    111111,-0.99286875
11   1      ,-0.6954849159355465
11   1     1,-0.07360591167968755
11   1    1 ,-0.034916864804687475
11   1    11,0.07747990703125009
11   1   1  ,-0.034916864804687586
11   1   1 1,-0.7370263429687498
11   1   11 ,-1.5557122960937497
11   1   111,-0.08155779687500009
11   1  1   ,0.6573062758203122
11   1  1  1,-0.7370263429687498
11   1  1 1 ,-0.95
11   1  1 11,-0.9435640468750002
11   1  11  ,-0.7798950929687498
11   1  11 1,-0.12228310937500006
11   1  111 ,-1.031557796875
11   1  1111,-0.8641496875
11   1 1    ,0.0
11   1 1   1,-0.7370263429687498
11   1 1  1 ,-0.7798950929687498
11   1 1  11,-0.95
11   1 1 1  ,-0.7370263429687498
11   1 1 1 1,-0.08155779687500009
11   1 1 11 ,-0.17418279687500016
11   1 1 111,-0.8166496874999998
11   1 11   ,-0.95
11   1 11  1,-0.08155779687500009
11   1 11 1 ,-0.03868904687500008
11   1 11 11,-0.8166496875
11   1 111  ,-0.1741827968750002
11   1 111 1,0.0858503125000001
